INFO  [2016-09-13 12:25:17,575] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:17,778] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:17,991] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:18,522] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:18,905] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:19,311] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:21,103] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:21,773] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:21,976] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:24,759] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:27,507] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:27,953] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:25:28,411] com.example.resources.HelloWorldResource: GET /hello-world
INFO  [2016-09-13 12:28:30,679] org.eclipse.jetty.server.AbstractConnector: Stopped application@78aea4b9{HTTP/1.1,[http/1.1]}{0.0.0.0:8080}
INFO  [2016-09-13 12:28:30,680] org.eclipse.jetty.server.AbstractConnector: Stopped admin@2a65bb85{HTTP/1.1,[http/1.1]}{0.0.0.0:8081}
INFO  [2016-09-13 12:28:30,681] org.eclipse.jetty.server.handler.ContextHandler: Stopped i.d.j.MutableServletContextHandler@3c904f1e{/,null,UNAVAILABLE}
INFO  [2016-09-13 12:28:30,684] org.eclipse.jetty.server.handler.ContextHandler: Stopped i.d.j.MutableServletContextHandler@17b64941{/,null,UNAVAILABLE}
INFO  [2016-09-13 14:02:40,865] org.eclipse.jetty.util.log: Logging initialized @1127ms
INFO  [2016-09-13 14:02:40,952] io.dropwizard.server.DefaultServerFactory: Registering jersey handler with root path prefix: /
INFO  [2016-09-13 14:02:40,952] io.dropwizard.server.DefaultServerFactory: Registering admin handler with root path prefix: /
INFO  [2016-09-13 14:02:40,952] com.example.HelloWorldApplication: Start hello-world app
INFO  [2016-09-13 14:02:40,955] io.dropwizard.server.DefaultServerFactory: Registering jersey handler with root path prefix: /
